start_date,end_date,total_days,profit_days,loss_days,capital,end_balance,max_drawdown,max_ddpercent,max_drawdown_duration,total_net_pnl,daily_net_pnl,total_commission,daily_commission,total_slippage,daily_slippage,total_turnover,daily_turnover,total_trade_count,daily_trade_count,total_return,annual_return,daily_return,return_std,sharpe_ratio,ewm_sharpe,return_drawdown_ratio,rgr_ratio,ts_code
2021-10-08,2025-12-31,1030,146,184,69444.44444444444,48257.199738666124,-32143.26567476547,-46.16927721451888,1454,-21187.244705778307,-20.5701404910469,1887.5728205079176,1.8325949713669103,438.0,0.42524271844660194,2359466.025634897,2290.743714208638,95,0.09223300970873786,-30.509632376320774,-7.109040553705811,-0.03533806197721472,1.6709169377408024,-0.3276374125695263,0.2909523888223585,-0.6608210961276733,-0.16469770512221502,002025.SZ
2021-10-08,2025-12-29,1028,109,152,69444.44444444444,94599.63642910757,-25931.074489921244,-26.343466998201865,259,25155.19198466312,24.470031113485526,1422.2504622384854,1.383512122800083,237.0,0.23054474708171208,1777813.0777981067,1729.390153500104,65,0.0632295719844358,36.22347645791493,8.456842752820606,0.030070677082311034,1.3569541491535706,0.34330778713965576,0.5390106447858735,1.3750459064627842,0.2612844885155406,002049.SZ
2021-10-08,2025-12-31,1030,175,191,69444.44444444444,180298.43699440185,-37719.99999999997,-21.04195969396513,4,110853.99254995743,107.62523548539556,1509.423667026413,1.4654598708994302,853.0,0.8281553398058252,1886779.583783016,1831.8248386242874,65,0.06310679611650485,159.6297492719387,37.19528138375271,0.09262974649080331,1.8199205160053455,0.7885035909364789,1.2130253653031668,7.586258675218391,1.2982393609214768,002156.SZ
2021-10-08,2025-12-31,1030,122,176,69444.44444444444,35301.322030502495,-35976.522770143056,-50.664010495634614,1295,-34143.12241394194,-33.14866253780771,2218.4038888159607,2.1537901833164668,696.0,0.6757281553398058,2773004.8610199504,2692.2377291455828,85,0.0825242718446602,-49.1660962760764,-11.456177773066347,-0.06568996678380495,1.7446524740076876,-0.5833050447741466,-0.41636186072267495,-0.9704343535992422,-0.14798113840245966,002179.SZ
2021-10-08,2025-12-31,1023,156,179,69444.44444444444,39014.70862807438,-48071.017551343015,-55.1996517228383,1193,-30429.73581637005,-29.745587308279617,1979.536553597003,1.9350308441808435,1956.0,1.9120234604105573,2474420.691996253,2418.7885552260536,88,0.08602150537634409,-43.81881957557289,-10.28007497374144,-0.05636249785552056,1.9070663875300313,-0.4578571925391766,-1.0241845752259455,-0.7938242037393742,-0.2046703028579435,002184.SZ
2021-10-08,2025-12-31,1020,133,151,69444.44444444444,83240.65921424987,-30538.46884875893,-38.495498837774306,716,13796.21476980545,13.525700754711226,2042.1868786812106,2.0021439987070693,2700.0,2.6470588235294117,2552733.598351513,2502.6799983838364,69,0.06764705882352941,19.86654926851983,4.674482180828195,0.017765573385751705,1.827472688248762,0.15060311500420295,0.45321656721885023,0.5160746027020039,0.11216754507427326,002185.SZ
2021-10-08,2025-12-31,1030,197,200,69444.44444444444,178558.13533661352,-28492.468388641893,-17.2724929094781,238,109113.69089216908,105.93562222540687,1603.2641733357045,1.5565671585783538,752.0,0.7300970873786408,2004080.2166696307,1945.7089482229424,71,0.06893203883495146,157.12371488472348,36.61135104110062,0.091688074170382,1.4976206541677781,0.9484548261790664,0.8131809327800605,9.096759553364963,1.4337283390700135,002281.SZ
2021-10-08,2025-12-31,1030,192,223,69444.44444444444,125938.71143729927,-30650.68780232899,-34.47002191097828,482,56494.2669928548,54.84880290568427,1496.8858418874545,1.453287225133451,782.0,0.7592233009708738,1871107.302359318,1816.6090314168134,86,0.08349514563106795,81.35174446971097,18.955746284204498,0.05779303874250487,1.5215909511474406,0.5884143209649053,1.128000083934324,2.3600723167455087,0.6175345763288986,002384.SZ
2021-10-08,2025-12-31,1030,179,179,69444.44444444444,113563.35817457907,-32220.385054163606,-35.72353141684914,220,44118.913730134605,42.8338968253734,2193.873786504955,2.129974550004811,1421.0,1.379611650485437,2742342.2331311936,2662.4681875060132,80,0.07766990291262135,63.53123577139388,14.80339474284906,0.04775085733746637,2.3028603773247855,0.3212322849550693,1.158853045591917,1.7784142063130166,0.3431132385206813,002396.SZ
2021-10-08,2025-12-31,1025,140,210,69444.44444444444,75247.78896615368,-54980.878089219856,-69.63044260729103,859,5803.344521709198,5.661799533374827,3027.877458110801,2.9540267884007814,8357.0,8.153170731707316,3784846.8226385014,3692.533485500977,101,0.09853658536585366,8.356816111261312,1.9567179187343557,0.007830190076833393,2.8246990058399932,0.042944321787936585,0.9495995544596844,0.12001670244138683,0.016325257492388685,002429.SZ
